author,updated_at,like_count,text,video_id,public,tokens,word_count
@brunakatieledepaulasousa403,2019-11-26T21:40:42Z,1,"Sincerona, boca rosa é modinha, base q não se encontra pra pele negra, tom mega distoante e cara! Não gasto meu dinheiro com porcaria. Mas parabéns pelo vídeo vc é lindíssima",c3Ns-AgD-Vg,True,"['sincero', 'boca', 'rosa', 'modinha', 'base', 'q', 'encontra', 'pra', 'pele', 'negra', 'tom', 'meiga', 'distante', 'cara', 'gasto', 'dinheiro', 'porcaria', 'parabéns', 'vá', 'lindíssima']",20
@giovannaoliver33,2019-11-26T21:40:38Z,1,Que maravilhosaaa sempre assistindo seus vídeossss amooooo demaissss 💓💓💓💓💓💓💓💓,c3Ns-AgD-Vg,True,"['maravilhosas', 'sempre', 'assistindo', 'vdeossss', 'amoroso', 'demaissss']",6
@karensantos2752,2019-11-26T21:39:47Z,12,"Gente me ajudem tenho um canal no YouTube também, postei um video no meu canal falando da história do meu cabelo cacheado! vão lá dar uma força ❤",c3Ns-AgD-Vg,True,"['gente', 'ajudem', 'canal', 'youtube', 'tambem', 'postes', 'vidro', 'canal', 'falando', 'histeria', 'cabelo', 'cacheado', 'vo', 'l', 'dar']",15
@tiacarine9311,2019-11-26T21:39:45Z,46,"sou branca, mas estou bem triste por vcs negros pq eu tenho mts amigas e parentes negros e algumas dessas pessoas qriam comprar essa base mas n vão conseguir comprar. Um absurdo isso",c3Ns-AgD-Vg,True,"['branca', 'bem', 'triste', 'negros', 'pa', 'amigas', 'parentes', 'negros', 'algumas', 'dessas', 'pessoas', 'iriam', 'comprar', 'base', 'n', 'vo', 'conseguir', 'comprar', 'absurdo']",19
@cristinamacena39,2019-11-26T21:39:18Z,1,"Eu só vou comprar base de blogueira, quando vc lançar a sua.     Aí  sim  eu confio 😘",c3Ns-AgD-Vg,True,"['s', 'vou', 'comprar', 'base', 'nogueira', 'vá', 'lançar', 'sim', 'confio']",9
@julianapereira8134,2019-11-26T21:39:11Z,27,"Isso aí, tá certinha!! Tem ficar alisando ninguem não, tem mesmo que falar a verdade!!!! ❤❤",c3Ns-AgD-Vg,True,"['t', 'cestinha', 'ficar', 'alisando', 'ninguem', 'falar', 'verdade']",7
@barbaraoliveira517,2019-11-26T21:38:53Z,0,"camilla é o que?? isso mesmo, maravilhosaaaaa, fada sensata",c3Ns-AgD-Vg,True,"['camisa', 'maravilhosaaaaa', 'fada', 'sensato']",4
@estherinacio2346,2019-11-26T21:38:40Z,16,"Por mim vc ficava sem maquiagem mesmo, pq sua cor é linda demaaaaaaaaaais !",c3Ns-AgD-Vg,True,"['mim', 'vá', 'ficava', 'maquinem', 'pa', 'cor', 'linda', 'demaaaaaaaaaais']",8
@brunaalmeida7585,2019-11-26T21:37:45Z,71,"n estou usando base a mais de um ano pq as lojas da minha cidade n trazem nenhum ton pra pele negra so p gente branca msm,quando pedimos pra eles ecomendarem eles dizem q n, pq n vai conseguir vender.quando alguem com pele negra daqui quer uma base ou corretivo tem que ir na cidade vizinha(30km de distancia)e msm assim e dificil de achar la tbm.eu por exemplo ja fui la varias vezes e em varias lojas e n achei nenhuma base pra minha pele. :(",c3Ns-AgD-Vg,True,"['n', 'usando', 'base', 'ano', 'pa', 'lojas', 'cidade', 'n', 'trazem', 'nenhum', 'tom', 'pra', 'pele', 'negra', 'so', 'p', 'gente', 'branca', 'msmquando', 'pedimos', 'pra', 'recomendarei', 'dizem', 'q', 'n', 'pa', 'n', 'vai', 'conseguir', 'venderquando', 'alguem', 'pele', 'negra', 'daqui', 'quer', 'base', 'corretivo', 'ir', 'cidade', 'vizinha', 'distancia', 'mim', 'assim', 'difícil', 'achar', 'la', 'temeu', 'exemplo', 'ja', 'la', 'varias', 'vezes', 'varias', 'lojas', 'n', 'achei', 'nenhuma', 'base', 'pra', 'pele']",60
@myllenavitoria5518,2019-11-26T21:36:15Z,0,Meu Instagram vai lá @myllenavitoriab,c3Ns-AgD-Vg,True,"['instaram', 'vai', 'l', 'myllenavitoriab']",4
@hygorcerqueira4551,2019-11-26T21:35:52Z,0,Linda maravilhosa amor fase suas maquiagem 🤗🤗😇😇😍,c3Ns-AgD-Vg,True,"['linda', 'maravilhosa', 'amor', 'fase', 'maquinem']",5
@myllenavitoria5518,2019-11-26T21:35:48Z,0,Adoreiii sou sua fã,c3Ns-AgD-Vg,True,"['adorei', 'f']",2
@GabrielaSouza-mc6kj,2019-11-26T21:35:39Z,0,Mulher eu sou nova no teu canal más já amoooooo você,c3Ns-AgD-Vg,True,"['mulher', 'nova', 'canal', 'j', 'amoooooo']",5
@myllenavitoria5518,2019-11-26T21:35:34Z,0,Ameiiiii,c3Ns-AgD-Vg,True,['ameiiiii'],1
@vanessinhadepaula360,2019-11-26T21:35:30Z,1,"Maravilhosa a resenha👏👏👏
Mais acho que até na primeira leva de produtos que ela lançou,não ouve um cuidado com o público de pele negra(o que é uma pena),torcendo para que ela como influenciadora acorde e corrija essas falhas.
Porque não adianta lançar 3 tons para cada cartela,se na verdade não vai preencher a necessidade das pessoas para qual foi destinado.",c3Ns-AgD-Vg,True,"['maravilhosa', 'resenha', 'acho', 'at', 'primeira', 'leva', 'produtos', 'lanouno', 'ouve', 'cuidado', 'público', 'pele', 'negras', 'penatorcendo', 'influenciados', 'acorde', 'corrija', 'falhas', 'porque', 'adianta', 'lançar', 'tons', 'cada', 'cautelas', 'verdade', 'vai', 'preencher', 'necessidade', 'pessoas', 'destinado']",30
@lrs-al,2019-11-26T21:33:55Z,0,Vamos no insta das lojas para cobrar isso!!!!!!,c3Ns-AgD-Vg,True,"['vamos', 'insta', 'lojas', 'cobrar']",4
@cristianedasilva7223,2019-11-26T21:32:18Z,0,Lindaah quero coraçaozinho pfvr😘😘😘😍,c3Ns-AgD-Vg,True,"['lindas', 'quero', 'coraaozinho']",3
@kelvinlima4215,2019-11-26T21:31:12Z,45,"Tá na hora de lançar uma marca de maquiagem Camilla do céu por favor,  te amo muito bjs❤❤",c3Ns-AgD-Vg,True,"['t', 'hora', 'lançar', 'marca', 'maquinem', 'camisa', 'cu', 'favor', 'amo', 'bus']",10
@karlatarissac.teixeirareis753,2019-11-26T21:29:59Z,4,"Eu não me iludo com essas blogueiras  porque é tudo uma coisa comercial, não é preocupação, infelizmente....",c3Ns-AgD-Vg,True,"['iludo', 'fogueiras', 'porque', 'tudo', 'coisa', 'comercial', 'preocupado', 'infelizmente']",8
@cabrum6921,2019-11-26T21:29:23Z,0,Véi vc é maravilhosa e necessária !!  Não da mais pra passar pano pra essas blogueiras,c3Ns-AgD-Vg,True,"['vi', 'vá', 'maravilhosa', 'necessária', 'pra', 'passar', 'pano', 'pra', 'fogueiras']",9
@Pecadorarrependido731,2019-11-26T21:28:55Z,1,Seu cabelo esta lindo!!!,c3Ns-AgD-Vg,True,"['cabelo', 'lindo']",2
@danipaixao3785,2019-11-26T21:28:07Z,1,Tão sensata ♥,c3Ns-AgD-Vg,True,"['to', 'sensato']",2
@makeuptiktok3744,2019-11-26T21:27:39Z,4,"Não sei o motivo mas te achava metida. Agora eu te amo, amada!",c3Ns-AgD-Vg,True,"['sei', 'motivo', 'achava', 'metida', 'agora', 'amo', 'amada']",7
@fabianebraga877,2019-11-26T21:27:37Z,1,Eu vim foi correndo 💕,c3Ns-AgD-Vg,True,"['vim', 'correndo']",2
@azulaopistoleiro9041,2019-11-26T21:27:03Z,0,Boca rosa? Nem de graça eu quero,c3Ns-AgD-Vg,True,"['boca', 'rosa', 'graça', 'quero']",4
@rosangela6185,2019-11-26T21:26:53Z,4,"-linda maravilhoooosaaa,  ameeeei, mt lindona❤",c3Ns-AgD-Vg,True,"['linda', 'maravilhoooosaaa', 'ameacei', 'lindos']",4
@celsopires9027,2019-11-26T21:26:31Z,11,Arrasou... o vídeo foi bem informativo. Não compraria..só o fato de não achar nas lojas me desestimula e piorou pelo fato de acinzentar. 😘👍🏾,c3Ns-AgD-Vg,True,"['arrasou', 'bem', 'informativo', 'comprariam', 'fato', 'achar', 'lojas', 'desestima', 'piorou', 'fato', 'cinzentas']",11
@ericafigueiredo7571,2019-11-26T21:26:31Z,1,Adorei o vídeo 😍bem verdadeira sempre😊💞,c3Ns-AgD-Vg,True,"['adorei', 'bem', 'verdadeira', 'sempre']",4
@jedemiranda3900,2019-11-26T21:26:14Z,0,Muco lindooooo,c3Ns-AgD-Vg,True,"['muco', 'lindooooo']",2
@foxylady2643,2019-11-26T21:25:57Z,249,"Meninaaaaa, esse hair ta Bafooooooohhh!!!
É crochet braids? 
Qual marca/modelo é? 
Ta lindo! 😍",c3Ns-AgD-Vg,True,"['meninaaaaa', 'cair', 'ta', 'bafooooooohhh', 'crochet', 'baias', 'marcamodelo', 'ta', 'lindo']",9
@naylaneoliveira2557,2019-11-26T21:24:46Z,180,Melhor coisa do mundo é ver uma Blogueira verdadeira em um mundo cheia de hipócritas❤❤❤❤❤ LINDAAAAAAAA,c3Ns-AgD-Vg,True,"['melhor', 'coisa', 'mundo', 'ver', 'nogueira', 'verdadeira', 'mundo', 'cheia', 'hipócritas', 'lindaaaaaaaa']",10
@joaosaantos7290,2019-11-26T21:24:39Z,0,Você fala igual Google kkk,c3Ns-AgD-Vg,True,"['fala', 'igual', 'grogue', 'k']",4
@jujuhuvr9845,2019-11-26T21:24:17Z,0,Te amo,c3Ns-AgD-Vg,True,['amo'],1
@jenniferlobo3164,2019-11-26T21:23:53Z,1,Só esperando vc falar no insta que saiu o vidio!!Maravilhosa ❤,c3Ns-AgD-Vg,True,"['s', 'esperando', 'vá', 'falar', 'insta', 'saiu', 'vidiomaravilhosa']",7
@AndreiaSilva-tt8zp,2019-11-26T21:22:37Z,0,Lindaaaaa,c3Ns-AgD-Vg,True,['lindaaaaa'],1
@poxasthephany3789,2019-11-26T21:21:04Z,1,"Oiiii?
Mulheer tuuh e de mais amoo teus vídeos❤❤❤",c3Ns-AgD-Vg,True,"['odiei', 'mulher', 'tudo', 'amoo', 'vamos']",5
@Dryy19,2019-11-26T21:20:29Z,0,Já curti sem nem assisti.... pq sei que vale a pena,c3Ns-AgD-Vg,True,"['j', 'curti', 'assisti', 'pa', 'sei', 'vale', 'pena']",7
@VitoriaRodrigues-vi1bq,2019-11-26T21:20:01Z,0,Amei essa cabelo,c3Ns-AgD-Vg,True,"['amei', 'cabelo']",2
@CamilladeLucas1,2019-11-26T21:19:25Z,23561,"Espero que tenham gostado porque tentei ser o mais transparente possível. Não acho justo indicar algo que vai fazer vocês gastarem grana se não funciona. Eu sei que as pessoas vão comentar: se não funciona e não tem compra de outra marca. Sim, é assim que tem que ser. Só que eu sou produtora de conteúdo e preciso buscar informações para o meu público e fazer com que eles não precisem passar por algumas dificuldades. Amo vocês e espero que compreendam meu trabalho nessa plataforma.",c3Ns-AgD-Vg,True,"['espero', 'gostado', 'porque', 'tentei', 'transparente', 'possivel', 'acho', 'justo', 'indicar', 'algo', 'vai', 'fazer', 'gostarem', 'grana', 'funciona', 'sei', 'pessoas', 'vo', 'comentar', 'funciona', 'compra', 'outra', 'marca', 'sim', 'assim', 's', 'produtora', 'contudo', 'preciso', 'buscar', 'informaçes', 'público', 'fazer', 'precisam', 'passar', 'algumas', 'dificuldades', 'amo', 'espero', 'compreendam', 'trabalho', 'nessa', 'plataforma']",43
@thaynacardoso3069,2019-11-26T21:19:09Z,11,Te amoooooo preta mais linda do Brasil 😍,c3Ns-AgD-Vg,True,"['amoooooo', 'preta', 'linda', 'brasil']",4
@dayanecristina8742,2019-11-26T21:18:17Z,1,Amo ela 😍,c3Ns-AgD-Vg,True,['amo'],1
,2019-11-26T21:18:10Z,336,"A base da boca rosa tá igualzinha a blogueira q deu o nome a base: comidinhas da terra q vieram embaladas em plástico. 
Deus me dibre!",c3Ns-AgD-Vg,True,"['base', 'boca', 'rosa', 't', 'igualzinho', 'nogueira', 'q', 'deu', 'nome', 'base', 'doidinhas', 'terra', 'q', 'vieram', 'embalavas', 'plástico', 'deus', 'dobre']",18
@aliceviana1039,2019-11-26T21:17:28Z,2,Que agonia dessa argola na frente do pescoço jesus amado,c3Ns-AgD-Vg,True,"['agonia', 'dessa', 'argola', 'frente', 'pescoço', 'jesus', 'amado']",7
@erika.educar,2019-11-26T21:14:43Z,6,Camila sou sua fã e sou de São Paulo tenho muita dificuldade de achar base pra minha pele negra vc pode me indicar alguma,c3Ns-AgD-Vg,True,"['camisa', 'f', 'so', 'pulo', 'muita', 'dificuldade', 'achar', 'base', 'pra', 'pele', 'negra', 'vá', 'pode', 'indicar', 'alguma']",15
@_Vlogdodia,2019-11-26T21:14:40Z,1,Eu amo essa  youtuber 🤩🤩🤩🤩🤩😍😍😍😍😍,c3Ns-AgD-Vg,True,"['amo', 'youtuber']",2
@shaylasenju131,2019-11-26T21:14:25Z,0,te amoooo,c3Ns-AgD-Vg,True,['amoroso'],1
@dani_barbosa7126,2019-11-26T21:13:27Z,2,Te amo manda bjs pra mim Maille,c3Ns-AgD-Vg,True,"['amo', 'manda', 'bus', 'pra', 'mim', 'aille']",6
@mariaaurenice3879,2019-11-26T21:13:23Z,1,Oie,c3Ns-AgD-Vg,True,['vie'],1
@manoelas.tobiastobias198,2019-11-26T21:12:18Z,2,Mudou o cabelo de novo não tinha visto ficou lindaaa😍,c3Ns-AgD-Vg,True,"['mudou', 'cabelo', 'novo', 'visto', 'ficou', 'lindas']",6
@hannasilva4931,2019-11-26T21:12:04Z,1,"Já inicia o vídeo AMUADA!! já gostei,... Acho q tem de reclamar mesmo. É um absurdo a pessoa ter de caçar o produto dessa forma.",c3Ns-AgD-Vg,True,"['j', 'inicia', 'amuada', 'j', 'gostei', 'acho', 'q', 'reclamar', 'absurdo', 'pessoa', 'ter', 'cara', 'produto', 'dessa', 'forma']",15
@simonegregorio9423,2019-11-26T21:11:58Z,1,"Adorei seu cabelo 
Modo crosht braid Ameiiii",c3Ns-AgD-Vg,True,"['adorei', 'cabelo', 'modo', 'crochê', 'braço', 'ameiiii']",6
@lourdesbarboza5900,2019-11-26T21:11:51Z,1,Lindona 😍😍,c3Ns-AgD-Vg,True,['lindos'],1
@hugomachado2980,2019-11-26T21:11:24Z,27,Vim correndo da escola só pra ver essa mulher maravilhosa,c3Ns-AgD-Vg,True,"['vim', 'correndo', 'escola', 's', 'pra', 'ver', 'mulher', 'maravilhosa']",8
@geovannaclarice122,2019-11-26T21:11:19Z,0,Quem aí ama ela,c3Ns-AgD-Vg,True,['ama'],1
@casalTubeCasaltube,2019-11-26T21:11:16Z,0,"*Saiu um vídeo muito especial no meu canal,um dos meus sonhos se realizou 😭🙌* ! _Será que você pode da uma forçinha?_ 👉( https://youtu.be/Yyevn7u0dBY )👈",c3Ns-AgD-Vg,True,"['saiu', 'especial', 'canalha', 'sonhos', 'realizou', '_ser', 'pode', 'florinha_', 'httpsyoutubeyyevnudby']",9
@anacarladamasceno204,2019-11-26T21:10:56Z,4,Camila sempre Maravilhosa e muito Autêntica ♥💜❤ Verdadeira!!,c3Ns-AgD-Vg,True,"['camisa', 'sempre', 'maravilhosa', 'autêntica', 'verdadeira']",5
@darlingofantasmaquebradord902,2019-11-26T21:10:41Z,0,;-; cheguei tarde,c3Ns-AgD-Vg,True,"['cheguei', 'tarde']",2
@riltonduarte2106,2019-11-26T21:09:51Z,0,Dexia o like no video,c3Ns-AgD-Vg,True,"['delia', 'lixe', 'vidro']",3
@jennyferteixeira2619,2019-11-26T21:09:11Z,17,"Manda um BEIJOOOOOO PRA MIM ""JENNYFER""... eu amo seus video, faz um video roupa top pro Natal",c3Ns-AgD-Vg,True,"['manda', 'beijoooooo', 'pra', 'mim', 'jennyfer', 'amo', 'vidro', 'faz', 'vidro', 'roupa', 'tom', 'pro', 'natal']",13
@raykalouyze_,2019-11-26T21:08:59Z,1,Aff mtoo maravilhoosaaa,c3Ns-AgD-Vg,True,"['off', 'moto', 'maravilhoosaaa']",3
@emilyrodrigues7821,2019-11-26T21:08:18Z,25,Mana fale sobre o video da thatiane sobre o beleza natural e voce foi citada,c3Ns-AgD-Vg,True,"['mana', 'fale', 'sobre', 'vidro', 'thatiane', 'sobre', 'beleza', 'natural', 'voce', 'citada']",10
@mariaduda3335,2019-11-26T21:08:05Z,6,"Linda,mais uma mulher linda que tem orgulho de ser negra 😍😍😍😍 .tenho o maior respeito e admração por vc",c3Ns-AgD-Vg,True,"['lindamais', 'mulher', 'linda', 'orgulho', 'negra', 'maior', 'respeito', 'adorao', 'vá']",9
@vanessacarmo577,2019-11-26T21:07:54Z,9,Maravilhosa mores ✨,c3Ns-AgD-Vg,True,"['maravilhosa', 'mores']",2
@brunabomfim9527,2019-11-26T21:07:51Z,252,"Bem,  que essas marcas de cosméticos podiam fazer uma parceria com vc, para lançar bases e maquiagens. Vc merece demais. E nos representa",c3Ns-AgD-Vg,True,"['bem', 'marcas', 'cosméticos', 'podiam', 'fazer', 'parceria', 'vá', 'lançar', 'bases', 'maquiagens', 'vá', 'merece', 'demais', 'representa']",14
@EBiaAndrade,2019-11-26T21:07:44Z,28,"Vamos combinar que em vídeo a base ficou perfeita, talvez na foto não tenha ficado tão boa, mas definitivamente, é uma base pra vídeos. Não sei meu tom com ela, um eu achei muito claro e outro muito escuro, mas que fica bonita, fica.",c3Ns-AgD-Vg,True,"['vamos', 'combinar', 'base', 'ficou', 'perfeita', 'talvez', 'fato', 'ficado', 'to', 'boa', 'definitivamente', 'base', 'pra', 'vamos', 'sei', 'tom', 'achei', 'claro', 'outro', 'escuro', 'fica', 'bonita', 'fica']",23
@sandiheloisa5800,2019-11-26T21:07:21Z,1,Oiee❤❤,c3Ns-AgD-Vg,True,['noite'],1
@viniciusmaia6365,2019-11-26T21:07:17Z,4,Puta que pariu ein a blogueira não aprende com o erro da amiguinha nunca.,c3Ns-AgD-Vg,True,"['puxa', 'pariu', 'tin', 'nogueira', 'aprende', 'erro', 'amiguinha', 'nunca']",8
@DeboraSantos-lr9wj,2019-11-26T21:07:11Z,2,Mudou o cabelo ameeeeei ♥️,c3Ns-AgD-Vg,True,"['mudou', 'cabelo', 'ameeeeei']",3
@HerdeiradaBeleza,2019-11-26T21:07:02Z,12509,EITA!!! Tô pensando em fazer um vídeo sobre a saga pra encontrar #OTomMaisEscuro... 🤔🤔🤔,c3Ns-AgD-Vg,True,"['t', 'pensando', 'fazer', 'sobre', 'sala', 'pra', 'encontrar', 'otommaisescuro']",8
@mazorzan8911,2019-11-26T21:06:58Z,3,Amei sua resenha ❤️❤️❤️,c3Ns-AgD-Vg,True,"['amei', 'resenha']",2
@cantinhodaane8332,2019-11-26T21:06:53Z,118,A melhor base que eu usei até hoje foi a da Avon. Linha color trend mate. Não vivo mais sem.,c3Ns-AgD-Vg,True,"['melhor', 'base', 'usei', 'at', 'hoje', 'avoz', 'linha', 'colo', 'trenó', 'mate', 'vivo']",11
@brunabomfim9527,2019-11-26T21:06:36Z,1,É difícil achar o tom certo da base para a minha pele. É muito frustante.,c3Ns-AgD-Vg,True,"['difícil', 'achar', 'tom', 'certo', 'base', 'pele', 'restante']",7
@todaflopada3520,2019-11-26T21:06:26Z,1,Sua maravilhosa que amo muitão,c3Ns-AgD-Vg,True,"['maravilhosa', 'amo']",2
@gabyoliveira791,2019-11-26T21:06:15Z,1,Linda maravilhosa te amo muito isso fala oq vc acha ❤️,c3Ns-AgD-Vg,True,"['linda', 'maravilhosa', 'amo', 'fala', 'vá', 'acha']",6
@eloakaline9972,2019-11-26T21:05:57Z,1,Ela é muito linda maravilhosa,c3Ns-AgD-Vg,True,"['linda', 'maravilhosa']",2
@leticiasabino7465,2019-11-26T21:05:55Z,5,"Finalmente encontrou a base e!! De vdd estava difícil viuu.
Vc é muitoo importante para mim Ca😍😍😍😍😍❤",c3Ns-AgD-Vg,True,"['finalmente', 'encontrou', 'base', 'difícil', 'viu', 'vá', 'importante', 'mim', 'ca']",9
@kellykel5114,2019-11-26T21:05:20Z,0,Arrasou nos nomes das bases kkkkk,c3Ns-AgD-Vg,True,"['arrasou', 'nomes', 'bases', 'kkkkk']",4
@nicolidantas966,2019-11-26T21:05:15Z,1,Eae Camila uhuuuu ♡,c3Ns-AgD-Vg,True,"['camisa', 'uhuuuu']",2
@brunabomfim9527,2019-11-26T21:04:59Z,2,"Oi. Camila!
Fala mais sobre o cabelo que vc esta usando nesse vídeo. É cabelo orgânico? Vc é linda.",c3Ns-AgD-Vg,True,"['oi', 'camisa', 'fala', 'sobre', 'cabelo', 'vá', 'usando', 'nesse', 'cabelo', 'orgânico', 'vá', 'linda']",12
@rebeca470,2019-11-26T21:04:51Z,4,Lindíssima amores😍,c3Ns-AgD-Vg,True,"['lindíssima', 'amores']",2
@julianamach8071,2019-11-26T21:04:42Z,3,❤❤,c3Ns-AgD-Vg,True,[],0
@aryellenvihh7267,2019-11-26T21:04:32Z,1,Maravilhosa meu anjo,c3Ns-AgD-Vg,True,"['maravilhosa', 'anjo']",2
@Arjhlr,2019-11-26T21:04:23Z,1,Amoooo,c3Ns-AgD-Vg,True,['amoroso'],1
@nayarasilva9201,2019-11-26T21:04:19Z,1,Manda beijos❤️❤️❤️,c3Ns-AgD-Vg,True,"['manda', 'beijos']",2
@analuizaandrade5090,2019-11-26T21:04:17Z,273,"Maravilhosa!!!!!! Fala a verdade sem medo do que vão pensar, amo ❤️",c3Ns-AgD-Vg,True,"['maravilhosa', 'fala', 'verdade', 'medo', 'vo', 'pensar', 'amo']",7
@muntorteli1709,2019-11-26T21:04:10Z,3,Vc é maravilhosa !♥️,c3Ns-AgD-Vg,True,"['vá', 'maravilhosa']",2
@jacquelinedias1128,2019-11-26T21:03:23Z,1,Gata moreh,c3Ns-AgD-Vg,True,"['gata', 'morei']",2
@lorenaaparecida8913,2019-11-26T21:03:17Z,12,"*Eu só tenho 971 inscritos* , mas creio que um dia serei uma grande Youtuber, assim como você. Bjs, sucesso, tenho muito orgulho de você. Adoro seus vídeos. 🎉🌸😍♥️✅",c3Ns-AgD-Vg,True,"['s', 'inscritos', 'creio', 'dia', 'grande', 'youtuber', 'assim', 'bus', 'sucesso', 'orgulho', 'adoro', 'vamos']",12
@cookie_otaka1834,2019-11-26T21:03:08Z,4,ficou linda amei essa basee!11 S2,c3Ns-AgD-Vg,True,"['ficou', 'linda', 'amei', 'base', 's']",5
@juliamaria6945,2019-11-26T21:02:54Z,3,Maravilhosaaaa te amoo ❤😘,c3Ns-AgD-Vg,True,"['maravilhosaaaa', 'amoo']",2
@eulalialauryane4602,2019-11-26T21:02:51Z,1,Me nota gatahhhhh😘😘,c3Ns-AgD-Vg,True,"['nota', 'gatahhhhh']",2
@rafamaiag_,2019-11-26T21:02:13Z,2,Lindaaaaaaa,c3Ns-AgD-Vg,True,['lindaaaaaaa'],1
@lara3457,2019-11-26T21:01:07Z,2,LINDAAAAAAAAAAAAAAAAAAAAA,c3Ns-AgD-Vg,True,['lindaaaaaaaaaaaaaaaaaaaaa'],1
@HerdeiradaBeleza,2017-04-21T12:08:10Z,176,Me mostrem um pouco de amor no Instagram! 💗 O meu é @herdeiradabeleza,raV8DpfwuR0,True,"['mostrei', 'pouco', 'amor', 'instaram', 'herdeiradabeleza']",5
@clarasantiago6442,2021-05-04T20:21:11Z,0,Gente quanto custa essa base da L’Oréal???,raV8DpfwuR0,True,"['gente', 'quanto', 'custa', 'base', 'moral']",5
@cristinasilvaa1,2020-11-07T19:20:19Z,0,Mac incondicional,raV8DpfwuR0,True,['incondicional'],1
@nicebsb2009,2020-10-26T15:45:29Z,0,Eu quero saber o nome dessa base bem escura,raV8DpfwuR0,True,"['quero', 'saber', 'nome', 'dessa', 'base', 'bem', 'escura']",7
@marialauravicente2445,2020-09-26T23:17:08Z,0,"Amo a Mac, amei uma que trouxe da Amanhã, aqui não encontrei, comprei outra da Mac também gostei,  da Maybellini gostei.muito também.",raV8DpfwuR0,True,"['amo', 'amei', 'trouxe', 'amanhã', 'aqui', 'encontrei', 'comprei', 'outra', 'tambem', 'gostei', 'maybellini', 'gosteimuito', 'tambem']",13
@larissadasilvalima4230,2020-07-25T07:55:39Z,0,Ja foi testado o tom mais escuro da base da Revlon? Alguém sabe dizer?,raV8DpfwuR0,True,"['ja', 'tostado', 'tom', 'escuro', 'base', 'revolu', 'algum', 'sabe', 'dizer']",9
@karlinhaa88,2020-07-14T17:46:35Z,0,"A nova base supermatte da Quem disse Berenice eu achei bem boa na minha pele. Mas a melhor que já usei das que comprei é a da MAC (Long e Matchmaster), parece que foi feito pra minha pele. Eu tô bem ali no meio da paleta, o ""médio"", e eu tenho que prestar atenção pq tem muita base que oxida na minha pele ou que fica acizentado....",raV8DpfwuR0,True,"['nova', 'base', 'supermatte', 'disse', 'berenice', 'achei', 'bem', 'boa', 'pele', 'melhor', 'j', 'usei', 'comprei', 'long', 'matchmaster', 'parece', 'feito', 'pra', 'pele', 't', 'bem', 'ali', 'meio', 'paleta', 'meio', 'prestar', 'aten', 'pa', 'muita', 'base', 'vida', 'pele', 'fica', 'acidentado']",34
